MonsterID,Icon,Name,InheritFrom,MonsterType,SpawnAppear,MonsterGroup,EntityName,EntityClass,EntityCustomType,Race,CameraDelayTime,DeathCamera,DeathCameraPoint,InteractCamera,InteractCameraPoint,CatchCamera,CatchCameraPoint,ChangeAreaType,Difficulty,Art Index ID,LootSize,Size,CaptureHPPercent, ExistTime, BB:InitState, BB:MaxHealth, icon, whether it can be stripped, whether it can be captured, critical hit rate, critical hit correction, water attribute correction value, fire attribute correction value, thunder attribute correction value, dragon attribute correction value, ice attribute correction value value, slash correction value, strike correction value, bullet correction value, water attribute accumulation value, fire attribute accumulation value, thunder attribute accumulation value, dragon attribute accumulation value, ice attribute accumulation value, no attribute accumulation value, BodySize, IdleSequenceName, InterestPointType,MaxPower,PowerRecoverySpeed,EmotionAngryTime,AngryDamagePeakRange,AngryDamagePeakValue,EmotionAngryAnimSpeed,xx,SkillSpeed,RegionMaxTime,RegionMinTime,DistBodySize,PreLoadBTOnServer,LootBone,LootOffset,LootRotation,EnableLemonSystem,MinTag,MaxTag,EnterLe monMinHP,EnterLemonMaxHP,LemonTime,LeaveLemonMinHP,LeaveLemonMaxHP,NeedShowEvEDmg, NeedHidePVEDmg,UseCombatNPCAtkModify
60870,60870,雷狼龙,,1,0,,Em087,EmCommon,Em087,7,0,Em087DeathCamera,TagPoint6,,MHFC_CameraPoint,Em087catchcamera,TagPoint7,Run,,,3,1455,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,1000,,120,100,0.08,1.1,1.15,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60871,60871,狱狼龙,,1,0,,Em087_u01,EmCommon,Em087_u01,7,0,Em087DeathCamera,TagPoint6,,MHFC_CameraPoint,Em087catchcamera,TagPoint7,Run,,,3,1455,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,1000,,120,100,0.08,1.3,1.35,1.1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60877,60877,狱狼龙浮游炮,,2,0,,Em087_u01_funnel1,EmCommon,Em087_u01_funnel1,0,0,TestaDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaDeathCamera,TestaCatchCameraPoint,Fly,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.2,1.25,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60878,60878,狱狼龙浮游炮,,2,0,,Em087_u01_funnel,EmCommon,Em087_u01_funnel,0,0,TestaDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaDeathCamera,TestaCatchCameraPoint,Fly,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.2,1.25,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60879,60870,新手雷狼龙,,1,0,,Em087_New,EmCommon,Em087_New,7,0,Em087DeathCamera,TagPoint6,,MHFC_CameraPoint,Em087catchcamera,TagPoint7,Run,,,3,1455,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,1000,,120,100,0.99,1.1,1.15,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60880,60880,恐暴龙,,1,1,,Em088,EmCommon,Em088,8,0,Em088DeathCamera,TagPoint8,,MHFC_CameraPoint,Em088CatchCamera,TagPoint9,Run,,,3,2235,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,150,100,0.08,1.1,1.15,0.9,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60881,60880,奇烈恐暴龙,,1,1,,Em088_u01,EmCommon,Em088_u01,8,0,Em088DeathCamera,TagPoint8,,MHFC_CameraPoint,Em088CatchCamera,TagPoint9,Run,,,3,2235,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,150,100,0.08,1.2,1.25,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60890,60890,碎龙,,1,1,,Em089,EmCommon,Em089,8,0,em050_RC,TagPoint14,,MHFC_CameraPoint,Em088CatchCamera,TagPoint9,GoDown,,,3,1509,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,150,100,0.08,1.1,1.15,0.9,240,80,3,1,BD03,"0,0,0",0,,,,,,,,,,,
60896,60896,碎龙的小粘菌,,2,1,,Em089_Germ_Small,EmCommon,Em089_Germ_Small,8,0,,,,,,,,,,,,,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,150,100,0.08,1.1,1.15,0.9,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60897,60896,碎龙的大粘菌,,2,1,,Em089_Germ_Big,EmCommon,Em089_Germ_Big,8,0,,,,,,,,,,,,,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,150,100,0.08,1.1,1.15,0.9,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60900,60900,冰牙龙,,1,0|2,,Em090,EmCommon,Em090,1,0,em090deathcamera,FlyDragonCatchCameraPoint1,,MHFC_CameraPoint,em090catchcamera,TagPoint10,Fly,,,4,1077,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,800,,150,100,0.08,1.05,1.15,0.95,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60910,60910,爆锤龙,,1,1,,Em091,EmCommon,Em091,8,0,Em088DeathCamera,TagPoint8,,MHFC_CameraPoint,Em088CatchCamera,TagPoint9,Run,,,3,1980,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,150,100,0.08,1.1,1.15,0.9,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60920,60920,迅龙,,1,1,,Em092,EmCommon,Em092,1,0,EM028DeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,,,3,1689,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,140,100,0.05,1.2,1.15,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60921,60920,奇烈迅龙,,1,1,,Em092_u01,EmCommon,Em092_u01,1,0,EM028DeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,,,3,1689,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,140,100,0.05,1.4,1.35,1.15,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60930,60930,岚龙,,1,0|2,,Em093,EmCommon,Em093,5,0,em093,TagPoint20,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,,,4,3133,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,220,100,0.1,1.3,1.35,1.1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70001,,胆小的小鹿,,2,0,,Casule_M001_Kid,EmCommon,Casule_M001_Kid,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70002,,胆小的河狸幼崽,,2,0,,M035,EmCommon,M035,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70003,,河狸兽妈妈,,1,0,,Casule_Em001_Mother,EmCommon,Casule_Em001_Mother,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70004,,尾巴较软的河狸兽,,1,0,,Em001,EmCommon,Em001,2,0,TeethBeastDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TeethBeastCatchCamera,TeethBeastCatchCameraPoint,Run|Swim,,,3,687,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70005,,菊花较软的电龙,,1,0|2,,Em012,EmCommon,Em012,,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonDeathCamera,FlyDragonCatchCameraPoint,Fly,,,,921,15,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70006,,凶恶的蓝速龙,,2,0,,M006,EmCommon,Casule_M006,,0,,,,,,,,,,0.3,,15,,,200,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70007,,爱香蕉的小桃毛兽,,2,0,,Casule_M022_PinkApe,EmCommon,Casule_M022_PinkApe,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,,,,1,,15,,,,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70008,,恼人的黄速龙,,2,0,,M007_RaptorBrass,EmCommon,M007_RaptorBrass,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,,,,0.3,,15,,,200,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70009,,恼人的蓝速龙,,2,0,,M006,EmCommon,M006,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,,,,0.3,,15,,,200,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70010,,休闲野猪,,2,1,,M005,EmCommon,M005,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,,,,0.3,,15,,,200,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70011,,爱吃香蕉的桃毛兽王,,1,0|2,,Casule_Em008,EmCommon,Casule_Em008,,0,TeethBeastDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TeethBeastCatchCamera,TeethBeastCatchCameraPoint,Run|Fly,1,,3,1043,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70012,,休闲盾蟹,,2,0|1,,M017_ShieldCrab,EmCommon,M017_ShieldCrab,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,TestaCatchCamera,TestaCatchCameraPoint,,,,1,,15,,,200,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70013,,携带秘卷的野猪,,2,1,,M005,EmCommon,M005,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,,,,0.3,,15,,,200,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70014,,盾蟹泡泡剧毒,,2,0,,Em010_Bubble_u03,EmCommon,Em010_Bubble_u03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70015,,迷你电龙,,1,0|2,,Em012_u03,EmCommon,Em012_u03,,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonDeathCamera,FlyDragonCatchCameraPoint,Fly,,,,,15,,,,,,,,,,,,,,,,,,,,,,,2,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70016,,易麻痹的黄速龙王,,1,0,,Em006,EmCommon,Em006,,0,SpeedDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,,,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70017,,迷你河狸兽,,1,0,,Casule_Em001,EmCommon,Casule_Em001,2,0,TeethBeastDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TeethBeastCatchCamera,TeethBeastCatchCameraPoint,Run|Swim,,,3,,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,2,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70018,,千层香菇猪01,,2,0,,M004,EmCommon,M004,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,,,,0.15,,15,,,,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70019,,千层精灵鹿01,,2,0,,M001_ElfDear,EmCommon,M001_ElfDear,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,,,0.2,,15,,,,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70020,,千层香菇猪02,,2,0,,M004,EmCommon,M004,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,,,,0.15,,15,,,,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70021,,千层精灵鹿02,,2,0,,M001_ElfDear,EmCommon,M001_ElfDear,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,,,0.2,,15,,,,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70022,,皮糙肉厚草食龙,,2,0,,M012,EmCommon,M012,1,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,1,,3,,15,,0,1800,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70023,,皮糙肉厚蓝速龙,,2,0,,M006,EmCommon,M006,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,,,,0.3,,15,,,200,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70024,,皮糙肉厚蓝速龙王,,1,0,,Em002,EmCommon,Em002,,0,SpeedDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,SpeedDragonCatchCamera,SpeedDragonCatchCameraPoint,Run,,,1.2,,15,,,,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70025,,皮糙肉厚香菇猪,,2,0,,M004,EmCommon,M004,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,,,,0.15,,15,,,,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70026,,吃了指南书的香菇猪,,2,0,,M004,EmCommon,M004,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,,,,0.15,,15,,,,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70027,,头部较软的大怪鸟,,1,0|2,,Em004,EmCommon,Em004,,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,,,2.5,938,30,,,,,1,,,,,,,,,,,,,,,,,,2,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70028,,诱惑的香菇猪,,2,0,,M004,EmCommon,M004,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,,,0.15,,15,,,,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70029,,PVP电龙,,2,0|2,,Em012PVP,EmCommon,Em012PVP,1,0,,,,,,,Fly,,,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70030,,吃了侦测头的野猪,,2,1,,M005,EmCommon,M005,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,,,0.3,,15,,,200,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70031,,PVP雌火龙,,6,0|2,,Em021PVP,EmCommon,Em021PVP,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70032,,头部脆弱的镰蟹,,1,0,,Em015,EmCommon,Em015,4,0,TestaDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaCatchCamera,TestaCatchCameraPoint,GoDown,,,3,,15,,,,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70033,,头部脆弱的雪狮子,,1,0,,Em017,EmCommon,Em017,2,0,TeethBeastDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TeethBeastCatchCamera,TeethBeastCatchCameraPoint,GoDown,,,3,,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70034,,千层河狸兽03,,1,0,,Em001,EmCommon,Em001,2,0,TeethBeastDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TeethBeastCatchCamera,TeethBeastCatchCameraPoint,Run|Swim,,,3,,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,2,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70035,,千层沙龙王,,1,0,,Em011,EmCommon,Em011,6,0,SandDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,GoDown,,,3,1623,15,,,,,1,,,,,,,,,,,,,,,,,,2,,,100,,120,100,0.1,1.05,1.1,0.9,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70036,,新手引导关香菇猪,,2,0,,M004_u01,EmCommon,M004_u01,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,,,0.2,,15,,,,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70037,,超感知蚊子,,2,5,,M015_Mosquito,EmCommon,M015_Mosquito,,,,MHFC_CameraPoint,,MHFC_CameraPoint,,,Fly,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70038,,吃了陷阱的野猪,,2,1,,M005,EmCommon,M005,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,,,0.3,,15,,,200,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70039,,吃了捕获玉的小蓝速龙,,2,3,,M006,EmCommon,M006,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,,,0.3,,15,,,200,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70040,,初始能捕获的蓝速龙王,,1,0,,Em002,EmCommon,Em002,3,0,SpeedDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,SpeedDragonCatchCamera,SpeedDragonCatchCameraPoint,Run,,,1.2,772,100,,,,,1,,,,,,,,,,,,,,,,,,1,,,100,,60,100,0.2,1.05,1.1,0.9,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70041,,千层沙狸兽,,1,0,,Em001_u01SP,EmCommon,Em001_u01SP,2,0,TeethBeastDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TeethBeastCatchCamera,TeethBeastCatchCameraPoint,Run|GoDown,,,3,687,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,2,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70042,,[生存]精灵鹿,,2,4,,M001_ElfDear,EmCommon,M001_ElfDear,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,,,0.2,,15,,,,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70043,,[生存]雪山麋鹿,,2,0,,M002_MountainDear,EmCommon,M002_MountainDear,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,,,0.2,,15,,,,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70044,,[生存]猛犸象,,2,4,,M003,EmCommon,M003,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,1,,3,,15,,0,1800,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70045,,[生存]香菇猪,,2,0,,M004,EmCommon,M004,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,,,0.15,,15,,,,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70046,,[生存]野猪,,2,1,,M005,EmCommon,M005,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,,,1.3,,15,,,200,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70047,,[生存]蓝速龙,,2,3,,M006,EmCommon,M006,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,,,0.3,,15,,,200,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70048,,[生存]黄速龙,,2,4,,M007_RaptorBrass,EmCommon,M007_RaptorBrass,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,,,0.3,,15,,,200,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70049,,[生存]草食龙,,2,4,,M012,EmCommon,M012,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,1,,3,,15,,0,1800,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70050,,[生存]龟壳龙,,2,4,,M013_Shellsous,EmCommon,M013_Shellsous,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,1,,3,,15,,0,1800,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70051,,[配信Raid]嘲讽奇面族,,2,1,,M020Raid_Taunt,EmCommon,M020Raid_Taunt,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,1,,3,,15,,0,1800,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70052,,[配信Raid]减肉质奇面族,,2,1,,M020Raid_Debuff,EmCommon,M020Raid_Debuff,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,1,,3,,15,,0,1800,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70053,,[配信Raid]大便玉奇面族,,2,1,,M020Raid_ShitBall,EmCommon,M020Raid_ShitBall,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,1,,3,,15,,0,1800,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70054,,[配信Raid]麻痹奇面族,,2,1,,M020Raid_Paralysis,EmCommon,M020Raid_Paralysis,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,1,,3,,15,,0,1800,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70055,,[配信Raid]野猪,,2,1,,M005Raid,EmCommon,M005Raid,,0,,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,,,1.3,,15,,,200,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70057,,[配信Raid]电龙电球,,2,0,,Em012_BallRaid,EmCommon,Em012_BallRaid,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
70058,,[配信Raid]电龙追踪电球,,2,0,,Em012_TraceBallRaid,EmCommon,Em012_TraceBallRaid,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
