MonsterID,PartID,StateID,BreakLevel,DefenceLevel,Faint,Cut,Hammer,Shoot,Fire,Water,Electric,Ice,Dragon
60230,LeftWing,Normal,0,0,0,0.25,0.25,0.2,0.1,0.13,0.1,0.1,0.18
60230,Tail,Normal,0,0,0,0.2,0.2,0.3,0.1,0.13,0.1,0.1,0.18
60231,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60231,Head,Normal,0,0,1,0.2,0.2,0.2,0.1,0.13,0.1,0.18,0.05
60231,Neck,Normal,0,0,0,0.26,0.26,0.2,0.1,0.13,0.1,0.18,0.05
60231,Body,Normal,0,0,0,0.15,0.2,0.2,0.1,0.13,0.1,0.18,0.05
60231,RightWing,Normal,0,0,0,0.2,0.26,0.26,0.1,0.13,0.1,0.18,0.05
60231,LeftLeg,Normal,0,0,0,0.26,0.26,0.28,0.1,0.1,0.1,0.13,0.05
60231,RightLeg,Normal,0,0,0,0.26,0.26,0.28,0.1,0.1,0.1,0.13,0.05
60231,Abdomen,Normal,0,0,0,0.3,0.3,0.3,0.05,0.05,0,0.05,0.05
60231,Back,Normal,0,0,0,0.15,0.2,0.2,0.05,0.05,0,0.05,0.05
60231,LeftWing,Normal,0,0,0,0.2,0.26,0.26,0.1,0.13,0.1,0.18,0.05
60231,Tail,Normal,0,0,0,0.26,0.15,0.15,0.05,0.05,0,0.05,0.05
60232,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60232,Head,Normal,0,0,1,0.2,0.2,0.15,0.1,0.13,0.1,0.18,0.05
60232,Neck,Normal,0,0,0,0.25,0.25,0.15,0.1,0.13,0.1,0.18,0.05
60232,Body,Normal,0,0,0,0.15,0.2,0.15,0.1,0.13,0.1,0.18,0.05
60232,RightWing,Normal,0,0,0,0.25,0.25,0.15,0.1,0.13,0.1,0.18,0.05
60232,LeftLeg,Normal,0,0,0,0.3,0.3,0.25,0.1,0.1,0.1,0.13,0.05
60232,RightLeg,Normal,0,0,0,0.3,0.3,0.25,0.1,0.1,0.1,0.13,0.05
60232,Abdomen,Normal,0,0,0,0.35,0.35,0.3,0.2,0.05,0,0.05,0.05
60232,Back,Normal,0,0,0,0.2,0.2,0.3,0.2,0.05,0,0.05,0.05
60232,LeftWing,Normal,0,0,0,0.25,0.25,0.2,0.1,0.13,0.1,0.18,0.05
60232,Tail,Normal,0,0,0,0.2,0.2,0.15,0.2,0.05,0,0.05,0.05
60233,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60233,Body,Normal,0,0,0,0.15,0.2,0.2,0.1,0.3,0.1,0.1,0.35
60233,Head,Normal,0,0,1,0.2,0.2,0.2,0.1,0.3,0.1,0.1,0.35
60233,Neck,Normal,0,0,0,0.25,0.25,0.2,0.1,0.3,0.1,0.1,0.35
60233,RightWing,Normal,0,0,0,0.25,0.25,0.2,0.1,0.3,0.1,0.1,0.35
60233,LeftLeg,Normal,0,0,0,0.35,0.35,0.35,0.1,0.2,0.1,0.1,0.2
60233,RightLeg,Normal,0,0,0,0.35,0.35,0.35,0.1,0.2,0.1,0.1,0.2
60233,Tail,Normal,0,0,0,0.2,0.2,0.3,0.1,0.3,0.1,0.1,0.35
60233,Abdomen,Normal,0,0,0,0.4,0.4,0.3,0.25,0.35,0.1,0.1,0.33
60233,Back,Normal,0,0,0,0.2,0.2,0.3,0.1,0.3,0.1,0.1,0.35
60233,LeftWing,Normal,0,0,0,0.25,0.25,0.2,0.1,0.3,0.1,0.1,0.35
60234,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60234,Head,Normal,0,0,1,0.2,0.2,0.2,0.1,0.13,0.1,0.55,0.05
60234,Neck,Normal,0,0,0,0.26,0.26,0.2,0.1,0.13,0.1,0.55,0.05
60234,Body,Normal,0,0,0,0.15,0.2,0.2,0.1,0.13,0.1,0.55,0.05
60234,RightWing,Normal,0,0,0,0.2,0.26,0.26,0.1,0.13,0.1,0.55,0.05
60234,LeftLeg,Normal,0,0,0,0.26,0.26,0.28,0.1,0.1,0.1,0.4,0.05
60234,RightLeg,Normal,0,0,0,0.26,0.26,0.28,0.1,0.1,0.1,0.4,0.05
60234,Abdomen,Normal,0,0,0,0.28,0.28,0.35,0.05,0.05,0,0.3,0.05
60234,Back,Normal,0,0,0,0.15,0.2,0.2,0.05,0.05,0,0.2,0.05
60234,LeftWing,Normal,0,0,0,0.2,0.26,0.26,0.1,0.13,0.1,0.4,0.05
60234,Tail,Normal,0,0,0,0.26,0.15,0.15,0.05,0.05,0,0.2,0.05
60240,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60240,Head,Normal,0,0,1,0.4,0.4,0.35,0.1,0.1,0.1,0.1,0.1
60240,Neck,Normal,0,0,0,0.4,0.35,0.3,0.1,0.1,0.1,0.1,0.1
60240,Body,Normal,0,0,0,0.35,0.4,0.28,0.1,0.1,0.1,0.1,0.1
60240,LeftLeg,Normal,0,0,0,0.35,0.35,0.3,0.1,0.1,0.1,0.1,0.1
60240,RightLeg,Normal,0,0,0,0.35,0.35,0.3,0.1,0.1,0.1,0.1,0.1
60240,LeftWing,Normal,0,0,0,0.35,0.3,0.35,0.1,0.1,0.1,0.1,0.1
60240,RightWing,Normal,0,0,0,0.35,0.3,0.35,0.1,0.1,0.1,0.1,0.1
60240,LeftHand,Normal,0,0,0,0.3,0.28,0.28,0.1,0.1,0.1,0.1,0.1
60240,RightHand,Normal,0,0,0,0.3,0.28,0.28,0.1,0.1,0.1,0.1,0.1
60240,Tail,Normal,0,0,0,0.3,0.3,0.25,0.1,0.1,0.1,0.1,0.1
60240,WholeBody,Fire,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60240,Head,Fire,0,0,1,0.4,0.4,0.35,0,0.2,0.15,0,0.05
60240,Neck,Fire,0,0,0,0.4,0.35,0.3,0,0.2,0.15,0,0.05
60240,Body,Fire,0,0,0,0.35,0.4,0.28,0,0.3,0.2,0,0.05
60240,LeftLeg,Fire,0,0,0,0.35,0.35,0.3,0,0.1,0.15,0,0.05
60240,RightLeg,Fire,0,0,0,0.35,0.35,0.3,0,0.1,0.15,0,0.05
60240,LeftWing,Fire,0,0,0,0.35,0.3,0.35,0,0.15,0.1,0,0.05
60240,RightWing,Fire,0,0,0,0.35,0.3,0.35,0,0.15,0.1,0,0.05
60240,LeftHand,Fire,0,0,0,0.3,0.28,0.28,0,0.2,0.15,0,0.05
60240,RightHand,Fire,0,0,0,0.3,0.28,0.28,0,0.2,0.15,0,0.05
60240,Tail,Fire,0,0,0,0.3,0.3,0.25,0,0.15,0.1,0,0.05
60240,WholeBody,Water,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60240,Head,Water,0,0,1,0.4,0.4,0.35,0,0,0,0,0
60240,Neck,Water,0,0,0,0.4,0.35,0.3,0,0,0,0,0
60240,Body,Water,0,0,0,0.35,0.4,0.28,0,0,0,0,0
60240,LeftLeg,Water,0,0,0,0.35,0.35,0.3,0,0,0,0,0
60240,RightLeg,Water,0,0,0,0.35,0.35,0.3,0,0,0,0,0
60240,LeftWing,Water,0,0,0,0.35,0.3,0.35,0,0,0,0,0
60240,RightWing,Water,0,0,0,0.35,0.3,0.35,0,0,0,0,0
60240,LeftHand,Water,0,0,0,0.3,0.28,0.28,0,0,0,0,0
60240,RightHand,Water,0,0,0,0.3,0.28,0.28,0,0,0,0,0
60240,Tail,Water,0,0,0,0.3,0.3,0.25,0,0,0,0,0
60240,WholeBody,Ice,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60240,Head,Ice,0,0,1,0.4,0.4,0.35,0,0,0,0,0
60240,Neck,Ice,0,0,0,0.4,0.35,0.3,0,0,0,0,0
60240,Body,Ice,0,0,0,0.35,0.4,0.28,0,0,0,0,0
60240,LeftLeg,Ice,0,0,0,0.35,0.35,0.3,0,0,0,0,0
60240,RightLeg,Ice,0,0,0,0.35,0.35,0.3,0,0,0,0,0
60240,LeftWing,Ice,0,0,0,0.35,0.3,0.35,0,0,0,0,0
60240,RightWing,Ice,0,0,0,0.35,0.3,0.35,0,0,0,0,0
60240,LeftHand,Ice,0,0,0,0.3,0.28,0.28,0,0,0,0,0
60240,RightHand,Ice,0,0,0,0.3,0.28,0.28,0,0,0,0,0
60240,Tail,Ice,0,0,0,0.3,0.3,0.25,0,0,0,0,0
60240,WholeBody,Electric,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60240,Head,Electric,0,0,1,0.4,0.4,0.35,0,0,0,0,0
60240,Neck,Electric,0,0,0,0.4,0.35,0.3,0,0,0,0,0
60240,Body,Electric,0,0,0,0.35,0.4,0.28,0,0,0,0,0
60240,LeftLeg,Electric,0,0,0,0.35,0.35,0.3,0,0,0,0,0
60240,RightLeg,Electric,0,0,0,0.35,0.35,0.3,0,0,0,0,0
60240,LeftWing,Electric,0,0,0,0.35,0.3,0.35,0,0,0,0,0
60240,RightWing,Electric,0,0,0,0.35,0.3,0.35,0,0,0,0,0
60240,LeftHand,Electric,0,0,0,0.3,0.28,0.28,0,0,0,0,0
60240,RightHand,Electric,0,0,0,0.3,0.28,0.28,0,0,0,0,0
60240,Tail,Electric,0,0,0,0.3,0.3,0.25,0,0,0,0,0
60240,WholeBody,Dragon,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60240,Head,Dragon,0,0,1,0.4,0.4,0.35,0.2,0,0,0.15,0
60240,Neck,Dragon,0,0,0,0.4,0.35,0.3,0.2,0,0,0.15,0
60240,Body,Dragon,0,0,0,0.35,0.4,0.28,0.3,0,0,0.2,0
60240,LeftLeg,Dragon,0,0,0,0.35,0.35,0.3,0.1,0,0,0.15,0
60240,RightLeg,Dragon,0,0,0,0.35,0.35,0.3,0.1,0,0,0.15,0
60240,LeftWing,Dragon,0,0,0,0.35,0.3,0.35,0.15,0,0,0.1,0
60240,RightWing,Dragon,0,0,0,0.35,0.3,0.35,0.15,0,0,0.1,0
60240,LeftHand,Dragon,0,0,0,0.3,0.28,0.28,0.2,0,0,0.15,0
60240,RightHand,Dragon,0,0,0,0.3,0.28,0.28,0.2,0,0,0.15,0
60240,Tail,Dragon,0,0,0,0.3,0.3,0.25,0.15,0,0,0.1,0
60242,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60242,Head,Normal,0,0,1,0.45,0.45,0.35,0.1,0.1,0.1,0.1,0.1
60242,Neck,Normal,0,0,0,0.4,0.35,0.3,0.1,0.1,0.1,0.1,0.1
60242,LeftLeg,Normal,0,0,0,0.35,0.35,0.3,0.1,0.1,0.1,0.1,0.1
60242,RightLeg,Normal,0,0,0,0.35,0.35,0.3,0.1,0.1,0.1,0.1,0.1
60242,LeftWing,Normal,0,0,0,0.35,0.3,0.35,0.1,0.1,0.1,0.1,0.1
60242,RightWing,Normal,0,0,0,0.35,0.3,0.35,0.1,0.1,0.1,0.1,0.1
60242,LeftHand,Normal,0,0,0,0.3,0.28,0.28,0.1,0.1,0.1,0.1,0.1
60242,RightHand,Normal,0,0,0,0.3,0.28,0.28,0.1,0.1,0.1,0.1,0.1
60242,Body,Normal,0,0,0,0.35,0.4,0.28,0.1,0.1,0.1,0.1,0.1
60242,Tail,Normal,0,0,0,0.3,0.3,0.25,0.1,0.1,0.1,0.1,0.1
60242,WholeBody,Fire,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60242,Head,Fire,0,0,1,0.4,0.4,0.35,0,0.2,0.15,0,0
60242,Neck,Fire,0,0,0,0.4,0.35,0.3,0,0.2,0.15,0,0
60242,Body,Fire,0,0,0,0.35,0.4,0.28,0,0.3,0.2,0,0
60242,LeftLeg,Fire,0,0,0,0.35,0.35,0.3,0,0.1,0.15,0,0
60242,RightLeg,Fire,0,0,0,0.35,0.35,0.3,0,0.1,0.15,0,0
60242,LeftWing,Fire,0,0,0,0.35,0.3,0.35,0,0.15,0.1,0,0
60242,RightWing,Fire,0,0,0,0.35,0.3,0.35,0,0.15,0.1,0,0
60242,LeftHand,Fire,0,0,0,0.3,0.28,0.28,0,0.2,0.15,0,0
60242,RightHand,Fire,0,0,0,0.3,0.28,0.28,0,0.2,0.15,0,0
60242,Tail,Fire,0,0,0,0.3,0.3,0.25,0,0.15,0.1,0,0
60242,WholeBody,Water,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60242,Head,Water,0,0,1,0.4,0.4,0.35,0,0,0.2,0,0.15
60242,Neck,Water,0,0,0,0.4,0.35,0.3,0,0,0.2,0,0.15
60242,Body,Water,0,0,0,0.35,0.4,0.28,0,0,0.3,0,0.2
60242,LeftLeg,Water,0,0,0,0.35,0.35,0.3,0,0,0.1,0,0.15
60242,RightLeg,Water,0,0,0,0.35,0.35,0.3,0,0,0.1,0,0.15
60242,LeftWing,Water,0,0,0,0.35,0.3,0.35,0,0,0.15,0,0.1
60242,RightWing,Water,0,0,0,0.35,0.3,0.35,0,0,0.15,0,0.1
60242,LeftHand,Water,0,0,0,0.3,0.28,0.28,0,0,0.2,0,0.15
60242,RightHand,Water,0,0,0,0.3,0.28,0.28,0,0,0.2,0,0.15
60242,Tail,Water,0,0,0,0.3,0.3,0.25,0,0,0.15,0,0.1
60242,WholeBody,Ice,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60242,Head,Ice,0,0,1,0.4,0.4,0.35,0.2,0.2,0,0,0
60242,Neck,Ice,0,0,0,0.4,0.35,0.3,0.2,0.2,0,0,0
60242,Body,Ice,0,0,0,0.35,0.4,0.28,0.3,0.3,0,0,0
60242,LeftLeg,Ice,0,0,0,0.35,0.35,0.3,0.1,0.1,0,0,0
60242,RightLeg,Ice,0,0,0,0.35,0.35,0.3,0.1,0.1,0,0,0
60242,LeftWing,Ice,0,0,0,0.35,0.3,0.35,0.15,0.15,0,0,0
60242,RightWing,Ice,0,0,0,0.35,0.3,0.35,0.15,0.15,0,0,0
60242,LeftHand,Ice,0,0,0,0.3,0.28,0.28,0.2,0.2,0,0,0
60242,RightHand,Ice,0,0,0,0.3,0.28,0.28,0.2,0.2,0,0,0
60242,Tail,Ice,0,0,0,0.3,0.3,0.25,0.15,0.15,0,0,0
60242,WholeBody,Electric,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60242,Head,Electric,0,0,1,0.4,0.4,0.35,0.2,0,0,0,0.15
60242,Neck,Electric,0,0,0,0.4,0.35,0.3,0.2,0,0,0,0.15
60242,Body,Electric,0,0,0,0.35,0.4,0.28,0.3,0,0,0,0.2
60242,LeftLeg,Electric,0,0,0,0.35,0.35,0.3,0.1,0,0,0,0.15
60242,RightLeg,Electric,0,0,0,0.35,0.35,0.3,0.1,0,0,0,0.15
60242,LeftWing,Electric,0,0,0,0.35,0.3,0.35,0.15,0,0,0,0.1
60242,RightWing,Electric,0,0,0,0.35,0.3,0.35,0.15,0,0,0,0.1
60242,LeftHand,Electric,0,0,0,0.3,0.28,0.28,0.2,0,0,0,0.15
60242,RightHand,Electric,0,0,0,0.3,0.28,0.28,0.2,0,0,0,0.15
60242,Tail,Electric,0,0,0,0.3,0.3,0.25,0.15,0,0,0,0.1
60242,WholeBody,Dragon,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60242,Head,Dragon,0,0,1,0.4,0.4,0.35,0,0,0,0,0
60242,Neck,Dragon,0,0,0,0.4,0.35,0.3,0,0,0,0,0
60242,Body,Dragon,0,0,0,0.35,0.4,0.28,0,0,0,0,0
60242,LeftLeg,Dragon,0,0,0,0.35,0.35,0.3,0,0,0,0,0
60242,RightLeg,Dragon,0,0,0,0.35,0.35,0.3,0,0,0,0,0
60242,LeftWing,Dragon,0,0,0,0.35,0.3,0.35,0,0,0,0,0
60242,RightWing,Dragon,0,0,0,0.35,0.3,0.35,0,0,0,0,0
60242,LeftHand,Dragon,0,0,0,0.3,0.28,0.28,0,0,0,0,0
60242,RightHand,Dragon,0,0,0,0.3,0.28,0.28,0,0,0,0,0
60242,Tail,Dragon,0,0,0,0.3,0.3,0.25,0,0,0,0,0
60243,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60243,Head,Normal,0,0,1,0.45,0.45,0.35,0.1,0.1,0.1,0.1,0.1
60243,Neck,Normal,0,0,0,0.4,0.35,0.3,0.1,0.1,0.1,0.1,0.1
60243,LeftLeg,Normal,0,0,0,0.35,0.35,0.3,0.1,0.1,0.1,0.1,0.1
60243,RightLeg,Normal,0,0,0,0.35,0.35,0.3,0.1,0.1,0.1,0.1,0.1
60243,LeftWing,Normal,0,0,0,0.35,0.3,0.35,0.1,0.1,0.1,0.1,0.1
60243,RightWing,Normal,0,0,0,0.35,0.3,0.35,0.1,0.1,0.1,0.1,0.1
60243,LeftHand,Normal,0,0,0,0.3,0.28,0.28,0.1,0.1,0.1,0.1,0.1
60243,RightHand,Normal,0,0,0,0.3,0.28,0.28,0.1,0.1,0.1,0.1,0.1
60243,Body,Normal,0,0,0,0.35,0.4,0.28,0.1,0.1,0.1,0.1,0.1
60243,Tail,Normal,0,0,0,0.3,0.3,0.25,0.1,0.1,0.1,0.1,0.1
60250,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60250,Head,Normal,0,0,0.8,0.75,0.75,0.55,0,0.1,0.15,0.1,0.2
60250,Neck,Normal,0,0,0,0.3,0.3,0.2,0,0.1,0.1,0.1,0.1
60250,Body,Normal,0,0,0,0.35,0.4,0.4,0,0.05,0.2,0.05,0.1
60250,Tail,Normal,0,0,0,0.45,0.4,0.25,0,0.05,0.1,0.05,0.2
60250,LeftWing,Normal,0,0,0,0.35,0.35,0.2,0,0.1,0.25,0.1,0.35
60250,RightWing,Normal,0,0,0,0.35,0.35,0.2,0,0.1,0.25,0.1,0.35
60250,LeftLeg,Normal,0,0,0,0.35,0.35,0.3,0,0.05,0.1,0.05,0.1
60250,RightLeg,Normal,0,0,0,0.35,0.35,0.3,0,0.05,0.1,0.05,0.1
60251,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60251,Head,Normal,0,0,0.8,0.6,0.55,0.35,0,0.1,0.15,0.1,0.2
60251,Neck,Normal,0,0,0,0.3,0.3,0.15,0,0.1,0.1,0.1,0.1
60251,Body,Normal,0,0,0,0.35,0.3,0.4,0,0.05,0.05,0.15,0.1
60251,Tail,Normal,0,0,0,0.26,0.26,0.2,0,0.05,0.1,0.05,0.2
60251,LeftWing,Normal,0,0,0,0.26,0.25,0.2,0,0.1,0.1,0.2,0.25
60251,RightWing,Normal,0,0,0,0.26,0.25,0.2,0,0.1,0.1,0.2,0.25
60251,LeftLeg,Normal,0,0,0,0.3,0.26,0.45,0,0.05,0.05,0.1,0.1
60251,RightLeg,Normal,0,0,0,0.3,0.26,0.45,0,0.05,0.05,0.1,0.1
60252,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60252,Head,Normal,0,0,0.6,0.18,0.18,0.15,0,0.15,0.1,0.5,0
60252,Neck,Normal,0,0,0.1,0.15,0.15,0.15,0,0.35,0.3,0.2,0
60252,Back,Normal,0,0,0,0.55,0.5,0.3,0.05,0.2,0.15,0.05,0
60252,Body,Normal,0,0,0,0.25,0.3,0.3,0.05,0.15,0.1,0.1,0
60252,Tail,Normal,0,0,0,0.2,0.2,0.15,0,0.1,0.5,0.05,0
60252,TailEnd,Normal,0,0,0,0.35,0.35,0.24,0,0.1,0.1,0.05,0
60252,LeftWing,Normal,0,0,0,0.44,0.44,0.25,0,0.25,0.15,0.1,0.1
60252,RightWing,Normal,0,0,0,0.44,0.44,0.25,0,0.25,0.15,0.1,0.1
60252,LeftLeg,Normal,0,0,0,0.35,0.35,0.45,0,0.1,0.1,0.05,0
60252,RightLeg,Normal,0,0,0,0.35,0.35,0.45,0,0.1,0.1,0.05,0
60252,WholeBody,Broken,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60252,Head,Broken,0,0,0.6,0.45,0.45,0.3,0,0.15,0.1,0.05,0
60252,Neck,Broken,0,0,0.1,0.15,0.15,0.15,0,0.35,0.3,0.2,0
60252,Back,Broken,0,0,0,0.55,0.5,0.3,0.05,0.2,0.15,0.05,0
60252,Body,Broken,0,0,0,0.25,0.3,0.3,0.05,0.15,0.1,0.1,0
60252,Tail,Broken,0,0,0,0.2,0.2,0.15,0,0.1,0.5,0.05,0
60252,TailEnd,Broken,0,0,0,0.35,0.35,0.24,0,0.1,0.1,0.05,0
60252,LeftWing,Broken,0,0,0,0.44,0.44,0.25,0,0.25,0.15,0.1,0.1
60252,RightWing,Broken,0,0,0,0.44,0.44,0.25,0,0.25,0.15,0.1,0.1
60252,LeftLeg,Broken,0,0,0,0.35,0.35,0.45,0,0.1,0.1,0.05,0
60252,RightLeg,Broken,0,0,0,0.35,0.35,0.45,0,0.1,0.1,0.05,0
60253,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60253,Head,Normal,0,0,0.8,0.75,0.5,0.4,0,0.1,0.2,0.1,0.6
60253,Neck,Normal,0,0,0,0.3,0.25,0.2,0,0.1,0.15,0.1,0.6
60253,Body,Normal,0,0,0,0.35,0.3,0.35,0,0.05,0.25,0.05,0.3
60253,Tail,Normal,0,0,0,0.45,0.25,0.25,0,0.05,0.15,0.05,0.6
60253,LeftWing,Normal,0,0,0,0.35,0.3,0.15,0,0.1,0.3,0.1,1
60253,RightWing,Normal,0,0,0,0.35,0.3,0.15,0,0.1,0.3,0.1,1
60253,LeftLeg,Normal,0,0,0,0.35,0.3,0.25,0,0.05,0.15,0.05,0.4
60253,RightLeg,Normal,0,0,0,0.35,0.3,0.25,0,0.05,0.15,0.05,0.4
60254,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60254,Head,Normal,0,0,0.6,0.18,0.18,0.15,0,0.15,0.1,0.5,0
60254,Neck,Normal,0,0,0.1,0.15,0.15,0.15,0,0.35,0.3,0.2,0
60254,Back,Normal,0,0,0,0.55,0.5,0.3,0.05,0.2,0.15,0.05,0
60254,Body,Normal,0,0,0,0.25,0.3,0.3,0.05,0.15,0.1,0.1,0
60254,Tail,Normal,0,0,0,0.35,0.35,0.24,0,0.1,0.5,0.05,0
60254,TailEnd,Normal,0,0,0,0.35,0.35,0.24,0,0.1,0.1,0.05,0
60254,LeftWing,Normal,0,0,0,0.44,0.44,0.25,0,0.25,0.15,0.1,0.1
60254,RightWing,Normal,0,0,0,0.44,0.44,0.25,0,0.25,0.15,0.1,0.1
60254,LeftLeg,Normal,0,0,0,0.35,0.35,0.45,0,0.1,0.1,0.05,0
60254,RightLeg,Normal,0,0,0,0.35,0.35,0.45,0,0.1,0.1,0.05,0
60254,WholeBody,Broken,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60254,Head,Broken,0,0,0.6,0.45,0.45,0.3,0,0.15,0.1,0.05,0
60254,Neck,Broken,0,0,0.1,0.15,0.15,0.15,0,0.35,0.3,0.2,0
60254,Back,Broken,0,0,0,0.55,0.5,0.3,0.05,0.2,0.15,0.05,0
60254,Body,Broken,0,0,0,0.25,0.3,0.3,0.05,0.15,0.1,0.1,0
60254,Tail,Broken,0,0,0,0.35,0.35,0.24,0,0.1,0.5,0.05,0
60254,TailEnd,Broken,0,0,0,0.35,0.35,0.24,0,0.1,0.1,0.05,0
60254,LeftWing,Broken,0,0,0,0.44,0.44,0.25,0,0.25,0.15,0.1,0.1
60254,RightWing,Broken,0,0,0,0.44,0.44,0.25,0,0.25,0.15,0.1,0.1
60254,LeftLeg,Broken,0,0,0,0.35,0.35,0.45,0,0.1,0.1,0.05,0
60254,RightLeg,Broken,0,0,0,0.35,0.35,0.45,0,0.1,0.1,0.05,0
60256,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60256,Head,Normal,0,0,0.8,0.6,0.55,0.35,0,0.1,0.15,0.1,0.2
60256,Neck,Normal,0,0,0,0.3,0.3,0.15,0,0.1,0.1,0.1,0.1
60256,Body,Normal,0,0,0,0.35,0.3,0.4,0,0.05,0.05,0.15,0.1
60256,Tail,Normal,0,0,0,0.26,0.26,0.2,0,0.05,0.1,0.05,0.2
60256,LeftWing,Normal,0,0,0,0.26,0.25,0.2,0,0.1,0.1,0.2,0.25
60256,RightWing,Normal,0,0,0,0.26,0.25,0.2,0,0.1,0.1,0.2,0.25
60256,LeftLeg,Normal,0,0,0,0.3,0.26,0.45,0,0.05,0.05,0.1,0.1
60256,RightLeg,Normal,0,0,0,0.3,0.26,0.45,0,0.05,0.05,0.1,0.1
60257,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60257,Head,Normal,0,0,0.8,0.65,0.65,0.55,0,0.1,0.15,0.1,0.2
60257,Neck,Normal,0,0,0,0.3,0.3,0.2,0,0.1,0.1,0.1,0.1
60257,Body,Normal,0,0,0,0.35,0.4,0.4,0,0.05,0.2,0.05,0.1
60257,Tail,Normal,0,0,0,0.45,0.4,0.25,0,0.05,0.1,0.05,0.2
60257,LeftWing,Normal,0,0,0,0.35,0.35,0.2,0,0.1,0.25,0.1,0.35
60257,RightWing,Normal,0,0,0,0.35,0.35,0.2,0,0.1,0.25,0.1,0.35
60257,LeftLeg,Normal,0,0,0,0.35,0.35,0.3,0,0.05,0.1,0.05,0.1
60257,RightLeg,Normal,0,0,0,0.35,0.35,0.3,0,0.05,0.1,0.05,0.1
60260,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60260,head,Normal,0,0,0.8,0.15,0.4,0.2,0,0,0,0,0
60260,Body,Normal,0,0,0,0.2,0.2,0.1,0,0,0,0,0
60260,LeftFoot,Normal,0,0,0,0.26,0.26,0.1,0,0,0,0,0
60260,RightFoot,Normal,0,0,0,0.26,0.26,0.1,0,0,0,0,0
60260,LeftHand,Normal,0,0,0,0.15,0.35,0.15,0,0,0,0,0
60260,RightHand,Normal,0,0,0,0.15,0.35,0.15,0,0,0,0,0
60260,tail,Normal,0,0,0,0.3,0.05,0.3,0,0,0,0,0
60260,WholeBody,FallDown,0,0,0,0.01,0.01,0.01,0,0,0,0,0
60260,head,FallDown,0,0,0.8,0.5,0.6,0.4,0,0,0,0,0
60260,Body,FallDown,0,0,0,0.5,0.5,0.8,0,0,0,0,0
60260,LeftFoot,FallDown,0,0,0,0.6,0.2,0.2,0,0,0,0,0
60260,RightFoot,FallDown,0,0,0,0.6,0.2,0.2,0,0,0,0,0
60260,LeftHand,FallDown,0,0,0,0.5,0.5,0.4,0,0,0,0,0
60260,RightHand,FallDown,0,0,0,0.5,0.5,0.4,0,0,0,0,0
60260,tail,FallDown,0,0,0,0.4,0.2,0.5,0,0,0,0,0
60261,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0,0,0,0,0
60261,head,Normal,0,0,0.8,0.27,0.45,0.3,0,0,0,0,0
60261,Body,Normal,0,0,0,0.3,0.35,0.25,0,0,0,0,0
60261,LeftFoot,Normal,0,0,0,0.3,0.25,0.1,0,0,0,0,0
60261,RightFoot,Normal,0,0,0,0.3,0.25,0.1,0,0,0,0,0
60261,LeftHand,Normal,0,0,0,0.3,0.3,0.15,0,0,0,0,0
60261,RightHand,Normal,0,0,0,0.3,0.3,0.15,0,0,0,0,0
60261,tail,Normal,0,0,0,0.27,0.2,0.3,0.1,0.1,0.1,0.1,0.1
